;id;Carats;Cert;Clarity;Color;Cut;Depth;Fluroescence;Known_Conflict_Diamond;Measurements;Polish;Regions;Shape;Symmetry;Table;Vendor;Offers;Price;Difference;Retail
510;8561;1,03;AGSL;SI1;L; ;62,3;;;6.45x6.41x4.01;Very good;Australia;Round;Excellent;56,0;3;;597,9402508294618;16654,83199816505;17252,77224899451
511;8562;0,7;AGSL;SI1;F; ;63,5;;False;5.56x5.6x3.54;Very good;Russia;Princess;Excellent;58,0;1;;1817,4216513284462;14107,827826010456;15925,249477338903
512;8563;0,71;AGSL;VS1;F; ;63,7;None;;5.63x5.61x3.58;Very good;Australia;Oval;Very good;57,0;1;;1840,4781417662882;14047,71984360952;15888,19798537581
513;8564;1,04;AGSL;SI2;L; ;60,2;Faint;;6.59x6.57x3.96;Excellent;Zimbabwe;Round;Excellent;;2;;396,80008659842133;-4231,516173805441;-3834,71608720702
515;8566;0,8;AGSL;SI2;E; ;61,9;None;;5.95*5.92x3.67;Excellent;DR Congo;Round;Excellent;59,0;2;608,7342841950774;1302,4853661888603;-722,7384288602152;579,7469373286451
516;8567;0,7;AGSL;VVS2;F; ;63,4;;False;5.65x5.63x3.58;Excellent;Russia;Round;Very good;;1;;1944,1926274463653;14188,393000652191;16132,585628098557
517;8568;1,01;AGSL;SI2;K; ;63,2;Medium Bl..;;6.41x6.37x4.04;Excellent;Russia;Round;Excellent;56,0;1;;2845,5439987502996;14761,217576642828;17606,761575393128
518;8569;1,0;AGSL;VVS2;L; ;;Faint;;6.12x6.16x4.1; ;Canada;Round; ;;2;;3580,211311628674;24745,963784762203;28326,175096390878
519;8570;0,62;AGSL;VVS2;F; ;;None;;5.48x5.52x3.43;Excellent;Botswana;Round;Excellent;;1;;1484,920908258292;10412,470493349349;11897,391401607641
520;8571;0,8;AGSL;SI2;E; ;61,2;;;5.95x5.98x3.65; ;Angola;Round; ;58,0;1;;1526,023963708979;3662,182152301706;5188,206116010685
521;8572;0,7;AGSL;VVS2;F; ;60,7;None;;5.67x5.69x3.45; ;Botswana;Round; ;;1;;2399,4902559759716;10993,695324751709;13393,18558072768
522;8573;1,03;AGSL;SI1;L; ;62,0;Medium Bl..;;6.49x6.47x4.02;Excellent;Botswana;Round;Excellent;56,0;1;;471,98732841045194;9768,733470412746;10240,720798823198
523;8574;0,71;AGSL;VS2;E; ;60,9;Faint;;5.81x5.77x3.53;Excellent;Botswana;Round;Excellent;;2;;1491,744159245284;16057,71222146102;17549,456380706306
525;8576;0,8;AGSL;SI1;F; ;63,6;None;;5.88x5.84x3.73;Excellent;Russia;Oval;Very good;54,0;1;;1132,3467666989877;13672,450743550373;14804,79751024936
526;8577;0,71;AGSL;SI1;G; ;61,9;Faint;;5.71x5.73*3.54;Excellent;Zimbabwe;Asscher;Excellent;;2;5586,159101515354;5994,335775428714;-674,1842501759966;5320,151525252718
527;8578;1,01;AGSL;SI2;K; ;60,7;None;;6.5x6.46x3.93;Excellent;Botswana;Round;Excellent;59,0;2;;688,4909502025756;15547,230744944962;16235,721695147537
528;8579;0,72;AGSL;VS1;E; ;60,5;Medium Bl..;;5.81x5.79x3.51;Excellent;South Africa;Round;Excellent;;2;;1704,6697015320497;15897,632097008318;17602,301798540368
530;8581;1,01;AGSL;VS2;K; ;62,5;None;;6.44x6.39x4.01;Excellent;Canada;Round;Very good;57,0;1;;645,3129517626016;17239,8790645486;17885,1920163112
531;8582;0,7;AGSL;VS2;D; ;62,1;None;;5.69+5.66x3.53;Excellent;Russia;Asscher;Very good;58,0;2;;1973,7391505189332;19848,07576597969;21821,814916498624
532;8583;1,0;AGSL;SI1;J; ;66,2;Strong Bl..;;6.14x6.16x4.07; ;Canada;ROUND; ;60,0;2;;878,9460782811899;23029,262439212514;23908,208517493706
533;8584;0,75;GemEx;VS1;F; ;60,0;None;False;5.9x5.85x3.52;Excellent;Australia;Round;Excellent;58,0;1;;1652,8185474269173;13903,066293211908;15555,884840638826
534;8585;0,9;AGSL;SI1;I; ;60,7;None;False;6.14x6.11x3.72;Excellent;DR Congo;Round;Good;63,0;1;;1533,3971308282405;-6216,895392628201;-4683,49826179996
535;8586;1,01;AGSL;VS2;K; ;62,0;None;False;6.45x6.39*3.98;Excellent;Russia;Round;Very good;;1;;660,9563197392131;13372,873862100536;14033,830181839749
537;8588;0,7;AGSL;VVS2;E; ;61,6;None;;5.71x5.67x3.5;Excellent;Angola;Asscher;Excellent;61,0;2;;2090,09801765859;9661,56652121917;11751,664538877762
538;8589;1,01;AGSL;I1;J; ;61,9;Strong Bl..;;6.42x6.45x3.98;Excellent;Canada;Radiant;Excellent;57,0;2;;429,5899560973537;22743,68875690216;23173,278712999512
539;8590;0,76;AGSL;VVS1;G; ;57,7;Faint;;6.06x6.04x3.49;Very good;Australia;Oval;Excellent;;3;;3951,91432645618;18786,34123964444;22738,25556610062
540;8591;0,75;AGSL;VS2;H; ;62,2;None;;5.84x5.78x3.62;Excellent;Australia;Oval;Very good;58,0;1;;3083,625571887395;14837,761798638456;17921,387370525852
541;8592;0,81;AGSL;VS2;E; ;62,4;Strong Bl..;;5.99x5.97x3.73;Very good;South Africa;Princess;Very good;57,0;2;;1566,1432936166163;15809,59613966255;17375,739433279166
542;8593;0,7;AGSL;VVS1;F; ;62,0;Faint;;5.75x5.72x3.56;Excellent;Russia;Pear;Excellent;56,0;2;;2222,9326214440825;20006,442579263436;22229,375200707516
543;8594;1,0;AGSL;SI2;J; ;62,4;Faint;False;6.4x6.38x3.99;Excellent;Zimbabwe;Princess;Very good;56,0;2;;754,4339467893092;-4004,2335947293504;-3249,7996479400413
544;8595;1,0;AGSL;IF;K; ;;None;;6.53x6.52x3.79;Very good;Canada;Radiant;Excellent;62,0;2;;915,2109330912446;23052,30938931576;23967,520322407006
545;8596;0,9;AGSL;SI2;F; ;63,0;;;6.13x6.09x3.85;Excellent;Botswana;Princess;Very good;57,0;1;;2493,058333840887;11053,159476286408;13546,217810127295
548;8599;0,72;AGSL;SI1;D; ;59,0;None;;5.87x5.91x3.48;Very good;Botswana;Princess;Very good;59,0;1;;1821,4088125800076;10626,31444727847;12447,723259858478
550;8601;1,01;GemEx;SI1;J; ;;None;False;6.42x6.36x4.04;Excellent;Russia;Round;Excellent;55,0;1;;1546,5046317331678;13910,26272431483;15456,767356047998
551;8602;1,0;AGSL;SI1;K; ;;Medium Bl..;;6.45x6.48x3.95; ;Australia;Round; ;55,0;3;;894,9332793798208;16843,576267123583;17738,509546503403
553;8604;1,03;AGSL;SI1;K; ;60,4;;;6.54x6.51*3.95;Excellent;Russia;Radiant;Excellent;;3;;613,0415929670904;16739,189951178607;17352,231544145696
554;8605;0,9;AGSL;SI2;E; ;62,6;None;;6.12x6.08x3.82;Excellent;Australia;Emerald;Very good;;1;;1042,5312877088088;13540,610648582388;14583,141936291197
555;8606;1,01;GemEx;SI2;J; ;59,1;None;;6.58x6.51x3.87;Excellent;Russia;Round;Very good;61,0;1;;763,0095430641708;13412,337879192219;14175,34742225639
556;8607;1,03;AGSL;VS2;L; ;60,7;None;;6.5x6.51x3.95; ;DR Congo;Round; ;62,0;1;;534,3967824417286;-6851,777603048711;-6317,3808206069825
557;8608;0,74;AGSL;VS2;G; ;61,0;None;;5.85x5.78x3.55;Excellent;Australia;Round;Very good;;1;;1586,29538414011;13886,182251282222;15472,477635422332
558;8609;0,73;AGSL;VVS1;F; ;61,2;Faint;False;5.82x5.79x3.55;Excellent;Russia;Round;Excellent;60,0;1;;8874,899959922339;18592,97884301626;27467,878802938598
559;8610;1,24;AGSL;VVS2;L; ;61,9;None;False;6.85x6.88x4.25;Excellent;Russia;Round;Excellent;59,0;3;;487,58567037788345;16659,46051607639;17147,046186454274
560;8611;1,0;AGSL;VS1;K; ;61,5;Strong Bl..;;6.42x6.45x3.95; ;South Africa;Princess; ;58,0;1;;1501,6038578210505;10127,67476569541;11629,27862351646
561;8612;1,0;AGSL;SI2;J; ;61,9; ;False;6.39x6.4x3.96;Excellent;Russia;Round;Very good;58,0;1;;1267,3424006417595;13758,242832224943;15025,585232866702
562;8613;1,03;AGSL;SI2;J; ;61,2;Medium Bl..;;6.52x6.51x3.98;Excellent;Botswana;Round;Excellent;59,0;1;;639,1608358166053;9874,975160995931;10514,135996812536
563;8614;1,01;AGSL;VS2;J; ;;Faint;;6.31x6.4x4.03; ;Russia;Round; ;;3;;767,5992794409078;16837,414066700152;17605,01334614106
564;8615;1,01;AGSL;VS1;J; ;60,3;None;;6.44x6.39x3.87;Excellent;Other/Unknown;Radiant;Very good;60,0;3;;1052,4379892296847;17748,074275975698;18800,512265205383
566;8617;0,7;AGSL;VS2;D;Excellent;62,2;Faint;;5.64x5.66x3.52;Excellent;South Africa;Round;Excellent;59,0;2;;1971,699012406684;16067,333898823466;18039,03291123015
567;8618;0,7;AGSL;VS1;G; ;61,2;;;5.76*5.71x3.51;Excellent;DR Congo;Round;Excellent;57,0;1;;1840,3884662866803;-6021,797024594012;-4181,408558307332
568;8619;1,0;AGSL;SI1;J; ;64,4;None;;6.17x6.26x4; ;Botswana;Round; ;57,0;3;;1597,1241160514487;13880,544332951693;15477,668449003142
569;8620;1,01;AGSL;VS2;J; ;64,0;None;;6.35x6.29x4.04;Excellent;Russia;Princess;Very good;56,0;1;;1835,9517970401096;14119,604058008612;15955,555855048722
570;8621;0,8;AGSL;VS1;F; ;62,4;None;;5.95x5.89x3.69;Excellent;Russia;Radiant;Very good;59,0;2;;1503,618804091578;19549,306055653244;21052,92485974482
571;8622;1,01;AGSL;SI2;J; ;60,4;Faint;False;6.52x6.49x3.93;Excellent;South Africa;Round;Excellent;;2;;535,5868729146259;15154,6594928485;15690,246365763125
572;8623;0,7;AGSL;IF;E; ;61,6;Medium Bl..;;5.69x5.78x3.53;Good;Botswana;Princess;Good;61,0;1;;12111,172942344718;17165,639689718915;29276,812632063633
573;8624;1,0;GemEx;SI2;I; ;63,2;None;;6.24x6.33x3.98; ;Russia;Oval; ;58,0;2;;927,3807077561909;19157,70406457934;20085,08477233553
574;8625;1,02;AGSL;VS2;K; ;62,7;None;;6.39x6.45x4.02; ;Russia;Emerald; ;58,0;1;;837,6842786820971;13485,187573900512;14322,871852582608
575;8626;1,31;AGSL;SI2;L; ;63,6;Medium Bl..;;6.91x6.87x4.38;Excellent;Russia;Radiant;Very good;;2;;372,9469195673777;18830,74427890668;19203,69119847406
576;8627;0,91;AGSL;SI1;H; ;;None;;6.24*6.21x3.85;Excellent;Russia;Round;Very good;57,0;2;;829,2105464796442;19120,70780139833;19949,918347877974
577;8628;0,9;AGSL;SI2;G;Excellent;61,4;None;;6.2x6.23x3.82;Excellent;Canada;Oval;Excellent;57,0;1;;828,1558080989388;17356,0789006927;18184,23470879164
578;8629;0,9;AGSL;SI2;F; ;62,8;Medium Bl..;;6.13x6.17x3.86; ;Angola;Round; ;;1;;1004,8827068721434;3330,9877602113775;4335,870467083521
579;8630;1,0;AGSL;SI1;J; ;63,2;Faint;;6.27x6.32x3.98; ;Botswana;Cushion; ;60,0;3;;657,6427430328284;13283,487473347686;13941,130216380514
581;8632;1,03;AGSL;SI2;I; ;59,6;None;;6.53x6.57x3.9; ;Canada;Round; ;61,0;1;;802,3114270227569;17339,65434407358;18141,965771096337
582;8633;0,9;AGSL;SI2;G;Excellent;60,7;None;;6.27x6.28x3.81;Excellent;Angola;Round;Excellent;;2;;2159,6781249273395;9705,785897494094;11865,464022421433
583;8634;1,0;GemEx;VVS2;K; ;61,9;;;6.39x6.35x3.95;Excellent;Russia;Emerald;Excellent;59,0;1;;682,6110901849986;13361,243254890273;14043,854345075271
585;8636;0,8;AGSL;VS1;E; ;63,9;None;False;5.87-5.84x3.74;Excellent;Russia;Round;Very good;55,0;1;;1472,6806563698738;13888,738888498712;15361,419544868586
586;8637;1,0;AGSL;SI2;I; ;62,1;Faint;;6.36x6.38x3.96; ;Russia;Round; ;57,0;2;;659,4756407710157;19012,838297352755;19672,31393812377
587;8638;1,01;AGSL;SI2;J; ;62,5;;;6.38x6.42x4; ;Botswana;Princess; ;56,0;2;;995,3621787166139;15742,252782913332;16737,614961629944
588;8639;1,01;AGSL;VS2;J; ;59,7;Medium Bl..;;6.55x6.52x3.9;Excellent;Russia;Princess;Excellent;60,0;3;;1335,4415360997507;17198,287761749412;18533,729297849164
589;8640;0,84;AGSL;VS1;G; ;62,3;Faint;;6.02x6.06+3.77; ;DR Congo;Pear; ;;2;;2968,502115509037;336,04438149047564;3304,546496999513
590;8641;0,8;AGSL;VS1;E; ;63,0;None;;5.93x5.87x3.72;Very good;South Africa;Pear;Very good;56,0;2;;1666,3887288073313;15873,303868675093;17539,692597482426
591;8642;1,01;AGSL;SI2;I; ;60,2;None;;6.52x6.5x3.92;Excellent;Botswana;Oval ;Excellent;;3;;744,4191695362717;13338,635411543986;14083,054581080258
592;8643;1,01;AGSL;SI2;I; ;62,4;;;6.41x6.4x4;Excellent;Other/Unknown;Round;Excellent;56,0;1;;713,9406760247301;14136,18657076158;14850,12724678631
593;8644;1,01;AGSL;SI2;I; ;;None;;6.32x6.39x4.04; ;Australia;Round; ;;1;;888,3802536781538;13442,644967807544;14331,025221485697
594;8645;1,01;GemEx;SI2;I; ;64,2;Faint;;6.26x6.34x4.05; ;Russia;Round; ;57,0;2;;653,8717397048576;18983,884327192143;19637,756066897
595;8646;0,9;AGSL;SI1;F; ;62,9;None;;6.13x6.07x3.84;Excellent;South Africa;Marquis;Good;58,0;2;;1080,2490444781936;15500,801838017056;16581,05088249525
596;8647;1,01;AGSL;SI2;L; ;60,0;None;;6.51x6.49x3.9;Excellent;Australia;Princess;Excellent;60,0;3;;399,2677227246759;16528,572128489614;16927,83985121429
597;8648;0,8;AGSL;VVS1;H; ;62,0;Faint;;5.91x5.95x3.68; ;Botswana;Round; ;57,0;1;;2172,351588466325;10849,344725141407;13021,696313607732
598;8649;1,03;AGSL;SI2;J; ;61,9;Medium Bl..;;6.47x6.49x4.01; ;Botswana;Round; ;;2;;971,4641544464414;15727,06517011837;16698,529324564814
599;8650;1,01;AGSL;SI2;H; ;61,6;;;6.45x6.4x3.96;Very good;Angola;Round;Excellent;61,0;2;;845,7104296684416;8870,736424153612;9716,446853822054
600;8651;1,03;AGSL;SI2;J;Excellent;62,4;Medium Bl..;;6.45x6.47x4.03;Excellent;Botswana;Emerald;Excellent;57,0;3;;1174,4678368806556;13611,9388682975;14786,406705178157
601;8652;1,03;AGSL;VVS2;L; ;61,9;Faint;;6.45x6.46x4; ;Canada;Oval; ;58,0;2;;887,8946483479677;23034,949412148286;23922,844060496252
602;8653;0,9;AGSL;SI1;G; ;62,0;None;;6.15x6.09x3.79;Very good;Botswana;Round;Very good;;1;;1410,0239534096895;10364,872167357928;11774,896120767617
603;8654;0,9;AGSL;SI1;G; ;64,3;None;;6.01x6.1x3.9; ;Australia;Princess; ;55,0;2;;4864,567655236942;21610,487103365667;26475,054758602608
604;8655;1,0;AGSL;SI2;I; ;62,8;None;False;6.35x6.42x4.01; ;Russia;Cushion; ;57,0;2;;2448,4658670128847;20149,772905124977;22598,23877213786
605;8656;1,02;AGSL;SI1;J; ;60,4;None;;6.54x6.51x3.94;Excellent;Russia;Round;Excellent;;1;;810,1759133915538;13467,705526182592;14277,881439574145
607;8658;0,9;AGSL;VS1;H; ;;Faint;;6.07x6x3.88;Excellent;DR Congo;Round;Very good;;3;;1169,2859527277183;-3051,5276838692334;-1882,2417311415152
608;8659;1,03;AGSL;SI2;I; ;63,6;None;False;6.35x6.38x4.05; ;South Africa;Round; ;57,0;3;;1127,876768621112;13286,931394609543;14414,808163230655
609;8660;1,01;AGSL;SI2;I; ;62,2;;;6.44x6.41x3.99;Excellent;Russia;Radiant;Excellent;57,0;1;;1213,2660812416616;13723,876384557949;14937,14246579961
610;8661;1,01;AGSL;SI2;I; ;;Faint;;6.4x6.44x3.99; ;DR Congo;Marquise; ;56,0;1;;635,9947114851784;-6787,210340515299;-6151,215629030121
611;8662;0,9;AGSL;SI2;G; ;62,2;None;;6.15x6.17x3.83;Excellent;Botswana;Princess;Excellent;57,0;1;;2409,692202265528;11000,178840219309;13409,871042484836
612;8663;1,32;AGSL;VS2;M; ;62,7;None;;6.95x7x4.38; ;Russia;Radiant; ;57,0;1;;704,4556859868603;13400,518470873496;14104,974156860357
613;8664;1,14;AGSL;SI1;K; ;61,1;Medium Bl..;;6.72x6.76x4.12; ;DR Congo;Round; ;;1;;485,869325471255;-6882,617651500415;-6396,74832602916
614;8665;1,21;AGSL;VS2;L; ;62,4;Medium Bl..;;6.81x6.79x4.24;Excellent;South Africa;Princess;Excellent;57,0;2;;944,3819818205502;15414,455941138496;16358,837922959046
615;8666;1,04;AGSL;SI2;J; ;62,6; ;;6.44x6.47x4.04;Excellent;Other/Unknown;Oval;Excellent;56,0;3;;599,5701456264637;17460,2688332253;18059,838978851763
617;8668;1,02;AGSL;VVS2;K; ;60,3;None;;6.53x6.57x3.95; ;Russia;Emerald; ;61,0;2;;858,9374435211324;19139,599764882754;19998,537208403886
618;8669;0,96;AGSL;SI2;F; ;62,8;None;;6.31x6.25x3.94;Excellent;Canada;Radiant;Excellent;57,0;2;;922,1870073023941;23056,742806603736;23978,92981390613
619;8670;1,2;AGSL;VS2;L; ;60,6; ;False;6.9x6.97x4.2;Very good;South Africa;Round;Very good;59,0;2;;2221,5670545023513;16226,129413895467;18447,69646839782
620;8671;0,85;AGSL;VS2;F; ;60,5;Medium Bl..;;6.12x6.17x3.71;Excellent;Botswana;Round;Very good;58,0;1;;1479,3243158914288;10408,913760923344;11888,238076814772
621;8672;0,81;AGSL;VS1;D; ;63,9;Faint;;5.88x5.84x3.74;Excellent;South Africa;Round;Very good;56,0;2;;1919,0585107921468;16033,879938495369;17952,938449287514
622;8673;1,01;AGSL;VS1;I; ;66,0;Faint;;6.12x6.18x4.06; ;DR Congo;Emerald; ;;3;;1170,2495980775848;-3050,915270379319;-1880,665672301734
623;8674;1,01;AGSL;SI1;J; ;;Faint;;6.27x6.31x3.96;Excellent;Russia;Princess;Excellent;;2;;630,6440784028229;18994,515334727406;19625,15941313023
624;8675;1,07;AGSL;SI2;L; ;61,6;Medium;;6.64x6.59x4.08;Excellent;Botswana;Round;Good;;2;;1280,8495478958432;15923,685003917442;17204,534551813285
625;8676;1,01;AGSL;VS2;J; ;60,7;Medium Bl..;;6.47x6.5x3.94; ;Australia;Round; ;61,0;1;;1110,3792629102602;13583,729224604936;14694,108487515197
626;8677;0,91;AGSL;SI2;F; ;62,0;Very Stro..;;6.18x6.2x3.84;Good;Russia;Round;Good;58,0;1;;908,4403626270599;13530,154303940431;14438,594666567491
627;8678;1,46;AGSL;VS2;M; ;;Strong Bl..;;7.29x7.33x4.49; ;Botswana;Oval; ;57,0;3;;366,45771275130573;13098,434288966844;13464,89200171815
628;8679;1,01;AGSL;SI2;I; ;64,3;None;;6.25x6.32x4.04; ;Canada;Round; ;59,0;2;;1702,2918595122946;23552,513097105344;25254,804956617638
629;8680;1,05;GemEx;SI1;K; ;;;;6.54x6.51x4.03;Excellent;Australia;Round;Excellent;57,0;1;;486,0007023968095;13161,53312577381;13647,53382817062
630;8681;1,02;AGSL;SI1;K;Good;64,0;Medium Bl..;;6.23x6.27x4;Very good;DR Congo;Oval ;Excellent;59,0;3;;505,15638915150754;-3473,593648120277;-2968,4372589687696
631;8682;1,01;AGSL;SI1;I; ;61,4;Medium Bl..;False;6.45x6.42x3.95;Excellent;Canada;Round;Excellent;61,0;1;;789,6829853361857;17331,62874830168;18121,311733637864
632;8683;1,04;GemEx;SI1;J; ;62,7;None;;6.44x6.49x4.05; ;Australia;Round; ;57,0;4;;977,0542734234299;5937,628165665388;6914,682439088818
633;8684;1,01;AGSL;SI2;J;Good;64,0;;;6.24x6.26x4;Very good;Canada;Round;Very good;61,0;2;;618,8203003710756;22863,947953453164;23482,76825382424
634;8685;1,01;AGSL;SI2;F; ;62,8;;;6.41x6.37x4.01;Excellent;Botswana;Round;Very good;57,0;2;;929,2757531696549;15700,253702534823;16629,529455704476
635;8686;1,02;AGSL;SI1;I; ;;Strong Bl..;;6.53x6.5*3.93;Excellent;DR Congo;Round;Excellent;59,0;1;;785,2997264309088;-6692,324389705867;-5907,024663274959
636;8687;1,03;AGSL;SI2;I; ;61,8;None;;6.46x6.51x4.01; ;Canada;ROUND; ;;2;;689,8072376496538;22909,061394828033;23598,868632477686
638;8689;1,01;GemEx;SI2;G; ;60,2;None;;6.52x6.49-3.92;Very good;Canada;Pear;Excellent;;3;;2126,3760350437883;21552,4947260699;23678,87076111369
639;8690;1,0;GemEx;SI1;I; ;65,2;None;;6.21x6.15x4.02;Very good;Other/Unknown;Princess;Very good;57,0;3;;950,3951146394587;17657,831649829594;18608,22676446905
640;8691;1,22;AGSL;SI2;K; ;62,5;Faint;;6.8x6.85x4.27; ;Angola;Round; ;56,0;3;;720,6855800504941;6547,142247575106;7267,827827625601
641;8692;1,1;AGSL;SI1;J; ;60,5;None;False;6.69x6.66x4.04;Excellent;Russia;Round;Excellent;59,0;2;;1525,483099480396;19563,201198140592;21088,68429762099
644;8695;0,9;AGSL;VVS2;H; ;62,1;;;6.2x6.11x3.82;Excellent;Russia;Round;Good;;2;;1231,2774669472449;19376,2283681486;20607,505835095846
645;8696;1,51;AGSL;VS2;M; ;63,1;;;7.26x7.24x4.57;Excellent;Canada;ROUND;Excellent;56,0;3;;541,3924214321095;20570,602484998533;21111,994906430642
646;8697;1,01;AGSL;SI1;J;Good;65,3;Faint;;6.15x6.2x4.03;Very good;Russia;Asscher;Very good;;1;;683,0067771273812;13386,887313797517;14069,894090924898
647;8698;1,01;AGSL;SI2;H; ;59,1;None;;6.57x6.54x3.88;Excellent;Botswana;Marquise;Excellent;61,0;1;;2276,8465882761247;10915,753126864474;13192,599715140599
648;8699;1,01;AGSL;SI2;H; ;60,3;None;;6.52x6.5x3.93;Excellent;Botswana;Emerald;Excellent;59,0;4;;2674,3193077357996;3632,375897310085;6306,695205045884
649;8700;1,13;AGSL;VVS2;K; ;59,8;Faint;;6.75x6.77x4.04; ;Botswana;Marquise; ;61,0;1;;2156,4708761330785;10839,2522544376;12995,72313057068
650;8701;1,2;AGSL;SI2;K; ;61,2;Faint;;6.81x6.82x4.17; ;Australia;Round; ;;2;;399,40400328541585;18772,797433067866;19172,201436353283
651;8702;1,12;AGSL;SI2;I; ;;Faint;;6.54x6.59x4.08; ;Russia;Round; ;;1;;1747,7116352636556;14063,525890421402;15811,237525685057
652;8703;0,9;AGSL;VS2;G; ;60,8;None;;6.25-6.23*3.8;Excellent;DR Congo;Round;Excellent;60,0;1;;1481,6884478286731;-6249,757165913583;-4768,06871808491
653;8704;1,01;AGSL;VS2;J; ;60,0;None;;6.51x6.52x3.91; ;Zimbabwe;Round; ;62,0;2;;1589,7830049418162;-3473,35464421735;-1883,571639275534
654;8705;1,04;AGSL;SI1;J; ;62,4;;;6.45*6.48x4.03; ;Botswana;Round; ;57,0;2;;3076,9137795992488;17065,115266001696;20142,029045600946
655;8706;0,9;AGSL;SI1;G;Excellent;62,3;None;;6.15x6.2-3.85;Excellent;Canada;Marquise;Excellent;;1;;1877,8615904433834;18023,185302069236;19901,04689251262
656;8707;0,9;AGSL;SI1;G;Very good;61,5;None;;6.14x6.17x3.79;Excellent;Russia;Asscher;Good;57,0;1;;1139,577756481103;13677,04616414638;14816,623920627484
657;8708;1,02;AGSL;SI2;H; ;60,2;None;;6.55x6.53x3.93;Excellent;Australia;Round;Excellent;59,0;2;;772,8274430970657;19010,114566413573;19782,94200951064
658;8709;1,01;AGSL;VVS1;L; ;62,0;Faint;;6.39x6.42x3.97;Excellent;Russia;Round;Excellent;60,0;3;;1085,8799591924655;17039,687010669768;18125,566969862233
659;8710;1,09;AGSL;VS2;J; ;59,7;None;;6.7x6.67x3.99;Excellent;Angola;Pear;Excellent;60,0;1;;855,0118207195112;3235,74218834352;4090,754009063031
660;8711;1,0;AGSL;SI2;H; ;59,8;None;;6.44-6.49x3.87;Very good;Russia;Round;Very good;64,0;2;;1324,097653263118;19435,217221510906;20759,314874774023
661;8712;1,1;AGSL;SI2;I; ;62,5;None;;6.57x6.6x4.12; ;Russia;Round; ;55,0;1;;1014,0314155523388;13597,259266606463;14611,290682158802
662;8713;1,07;AGSL;I1;H; ;64,1;None;;6.42x6.47x4.13;Excellent;Russia;Round;Excellent;;3;;996,5788652403457;16982,934602111694;17979,51346735204
663;8714;0,72;AGSL;VVS1;G; ;62,8;Faint;;5.75x5.72x3.6;Excellent;Australia;Asscher;Very good;57,0;3;;3500,289883986379;18499,326000081965;21999,615884068342
665;8716;1,05;GemEx;SI2;J; ;62,5;None;;6.49x6.54x4.08; ;Botswana;Oval; ;57,0;3;;876,9748073508807;13397,484247035012;14274,459054385892
666;8717;0,9;GemEx;VS2;F; ;62,0;None;;6.16x6.2x3.83; ;Botswana;Round; ;56,0;2;;2073,4942343037073;16402,031985652477;18475,526219956184
667;8718;1,19;AGSL;VVS2;K; ;59,2;None;;6.91x6.93x4.1;Excellent;Russia;Oval;Excellent;61,0;3;;3088,771403632242;18312,55958727299;21401,330990905233
668;8719;1,22;AGSL;VS2;K; ;61,8;None;False;6.89x6.87x4.25;Excellent;Australia;Round;Excellent;;2;;625,2889925617353;18916,35129821334;19541,640290775074
669;8720;0,8;AGSL;VS2;D; ;61,1; ;;5.96x6.01x3.66;Very good;Australia;Round;Very good;;1;;2065,791133647312;14190,910194396605;16256,701328043917
670;8721;1,01;AGSL;SI2;K; ;62,2;None;;6.3x6.26x3.91;Very good;DR Congo;Round;Very good;60,0;2;1149,6266908163661;1617,4533340030855;-522,5707713208321;1094,8825626822534
671;8722;1,07;AGSL;SI2;H; ;62,4;None;;6.56X6.54x4.09;Excellent;Canada;Round;Excellent;;3;;784,7334560939206;20725,24997258112;21509,98342867504
672;8723;1,02;AGSL;SI2;I;Good;61,2;Strong Bl..;;6.29x6.32x3.86;Very good;DR Congo;Round;Very good;61,0;4;;1594,9736279298504;-13713,740551865525;-12118,766923935675
674;8725;1,03;AGSL;SI1;J; ;62,5;None;;6.43x6.47x4.03; ;DR Congo;Princess; ;57,0;4;;813,9807487322392;-14210,075199064082;-13396,094450331842
675;8726;1,16;AGSL;SI2;I; ;61,6;None;;6.72x6.77x4.15; ;DR Congo;Princess; ;;1;;705,5483971903237;-6743,007755606599;-6037,459358416275
676;8727;1,16;AGSL;VVS1;K; ;;Faint;;6.76x6.79x4.13; ;Canada;Round; ;;2;;716,9548734115679;22926,31419261539;23643,269066026958
677;8728;1,12;AGSL;VS2;J; ;61,6;Strong Bl..;;6.64x6.68x4.1; ;Russia;Round; ;59,0;2;;783,565163599352;19091,69936148604;19875,264525085393
